"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PERP",0.117683227830121,6.85999458980274,0.41303767446837,0.683497653969956,0.81942020041874,-6.30416757309818
"MCM5",0.0713826282894248,7.67062006544202,0.412995785108773,0.68352789965641,0.81942020041874,-6.30418501021949
"TP53TG3",-0.0435111683513094,4.77159887554143,-0.412982552062298,0.683537454524314,0.81942020041874,-6.30419051832655
"TRAF3IP3",-0.0784075080717077,5.76490596427788,-0.412819839037434,0.683654945233039,0.81951304697696,-6.30425823159331
"GBP2",-0.105816945684706,8.73081412915908,-0.412533519678469,0.683861708622394,0.819666548445638,-6.30437732003299
"AMDHD2",0.0364084176567578,6.87304137944246,0.412531598910037,0.683863095776504,0.819666548445638,-6.30437811866103
"PRKAB1-AS1",0.0514710065808766,5.76943276053771,0.412318188965891,0.684017224772487,0.819803275716958,-6.30446682866286
"PPP1R3C",0.102262772638491,5.96071385817896,0.412041354390517,0.684217181274037,0.819989560674317,-6.3045818356055
"MLPH",0.154606665464433,10.4124460665897,0.411992068357082,0.684252782858097,0.819989560674317,-6.30460230280414
"CXCL6",0.220320471611919,4.49401347905341,0.411936263467882,0.684293094218213,0.81998985710563,-6.30462547420294
"PYROXD1",-0.0807562424466433,7.01174556060317,-0.411705821054879,0.684459567352781,0.820098113603329,-6.30472112615432
"PCDHAC2",-0.0804451721921486,5.50805566024867,-0.411653116902481,0.684497643484694,0.820098113603329,-6.30474299516969
"NIPAL4",0.0569055798238605,5.82941824163896,0.411594552759125,0.68453995417353,0.820098113603329,-6.30476729249124
"TCERG1L",0.0500142087659206,3.83281103831444,0.411589350146957,0.68454371294275,0.820098113603329,-6.30476945080677
"PROSER2",0.127392755728346,7.05595368945864,0.411527998173558,0.684588038980565,0.820103212983039,-6.30479490078682
"CYP2B7P",-0.258197162468772,8.01381174209602,-0.411454683484768,0.684641009453138,0.820118666772643,-6.30482530823253
"DRICH1",0.0267844705913314,5.26053678167906,0.411331798083399,0.684729798893222,0.820177023113922,-6.30487626328831
"LINC01186",-0.0338198056253187,4.51182814394266,-0.411228157422496,0.684804686883434,0.820218722287175,-6.3049192267649
"CDC42BPG",0.0435342024542864,5.02690557234809,0.410702734977739,0.685184394090956,0.820578150015027,-6.30513687277373
"LOC100240728",-0.0357123835654436,4.82510307797426,-0.410697823885333,0.68518794359259,0.820578150015027,-6.30513890580559
"APOBEC1",-0.0382054753858982,4.18196542129937,-0.410646479758084,0.685225053105332,0.820578150015027,-6.30516015916397
"PRNT",0.0394110544806208,4.01559602266996,0.410447769467236,0.685368680720526,0.820702128967178,-6.30524238852881
"AVPR1A",0.0577698082838722,4.71612337965004,0.410091917633608,0.685625920445322,0.820934465578727,-6.30538954753864
"TGFBR1",-0.0719480109309405,7.53155229113156,-0.409996425142586,0.685694957098598,0.820934465578727,-6.30542901612511
"ART5",0.0292488351774338,6.54672592052644,0.409989110694512,0.685700245221725,0.820934465578727,-6.30543203893125
"LTB",0.0927791622931782,6.60957405056659,0.40995743534524,0.685723145724039,0.820934465578727,-6.30544512863484
"GPR84",-0.201385117535558,5.79633947118073,-0.409750988368948,0.685872409387755,0.821065134405988,-6.30553041757345
"PLEKHJ1",-0.0323057321239588,8.46475097708084,-0.409504011918318,0.686050993550826,0.821208867749281,-6.3056323947768
"PDZRN3",0.0597304819638325,5.87429293589216,0.409473961979593,0.686072723391066,0.821208867749281,-6.30564479834115
"GPR160",0.125928049196611,9.37273204334564,0.409408690180935,0.686119923968361,0.821217338237453,-6.30567173717011
"UXT",-0.0541283536148072,10.497442384634,-0.409245548555865,0.686237903744057,0.821269512279126,-6.30573905011732
"LINC00474",-0.036384562070793,3.69932666131129,-0.409237439842073,0.686243767967831,0.821269512279126,-6.30574239511884
"CNNM3",0.0696158472080137,6.28224409637206,0.409144278101865,0.686311144008307,0.821302121523593,-6.30578082145871
"CGB3",0.042168734079941,6.44341547625108,0.409037595358439,0.686388301922093,0.821346432146836,-6.30582481421281
"IFITM1",0.0744928648344363,12.0415951986254,0.408914216871297,0.686477539326208,0.821405191311868,-6.30587567770082
"AP3S1",0.0549389685253701,11.0690163895539,0.408809930652835,0.686552971281876,0.821447425653347,-6.3059186585072
"NNAT",0.0306150702293175,5.65178138419193,0.408688150881488,0.686641060835472,0.821476626042187,-6.30596883548932
"COX5A",0.0420477307711487,8.5728114258198,0.408665218109938,0.686657649793801,0.821476626042187,-6.30597828284378
"NQO2",0.0613815272113261,6.93150318300528,0.408503835969025,0.686774393909774,0.821498614147233,-6.30604475085413
"ELOVL5",-0.0354084339087226,6.75139964940748,-0.408463774947997,0.686803375357172,0.821498614147233,-6.30606124666892
"EIF3D",-0.046982949907111,11.137212388789,-0.408456968975369,0.686808299068307,0.821498614147233,-6.30606404898694
"TOGARAM1",-0.0600421628450949,8.3995656242635,-0.408409710841537,0.686842487872209,0.821498614147233,-6.30608350596916
"DMGDH",-0.0375798661180458,4.12233820348259,-0.408362396764292,0.686876717833664,0.821498614147233,-6.30610298376314
"ARHGEF26-AS1",-0.160076832592024,5.46425266541662,-0.408067525511645,0.687090061584101,0.821705754963293,-6.30622432337465
"CES5A",0.0290342273769748,3.80506672674541,0.407921082485953,0.687196025191549,0.821784460858629,-6.30628455264419
"SCAMP1-AS1",0.0744132003669566,7.70404767058166,0.407741603050181,0.687325902317802,0.821872518639418,-6.30635834013151
"KRAS",0.0494294899235417,7.28675743787329,0.407708340575398,0.68734997320325,0.821872518639418,-6.30637201146914
"GCK",-0.0339099085736843,6.0154355990817,-0.407608982075555,0.687421877477483,0.821910478229445,-6.3064128426468
"LINC01653",0.0358938314932855,4.70601079248337,0.407477086381837,0.687517333101386,0.821976590722944,-6.30646702977783
"NFYC-AS1",-0.0500656258668295,5.60508291818167,-0.407216211726687,0.687706149114611,0.822154308056586,-6.30657415488296
"DDC-AS1",0.0330841937682296,4.77815255896675,0.40700684759498,0.687857697855536,0.822287454121211,-6.3066600789227
"ANG",-0.130147488428515,8.16656508778237,-0.406892942085308,0.687940154263333,0.822337994235932,-6.3067068080074
"LINC02223",-0.0257191750010151,3.53148511831655,-0.406720969518529,0.68806465302807,0.822438781377417,-6.30677733436283
"LINC01490",0.0283717057696782,3.64568945048018,0.406618506581393,0.688138834902605,0.822479416839034,-6.3068193406946
"MRAP-AS1",-0.04029453936929,4.7820323844221,-0.406529500233633,0.688203276977236,0.822508407001056,-6.30685582181981
"ATP2C2",-0.0626500286518272,6.2162558249317,-0.406231543599905,0.688419020122952,0.822718211190965,-6.30697788837401
"HENMT1",0.0911316045096946,7.88362664804376,0.405794959685922,0.688735188811934,0.8230480007832,-6.30715658838107
"MYL6",-0.0374907195958549,10.0794407392384,-0.405737261270348,0.688776977640084,0.823049883311513,-6.30718019100309
"RPP25L",0.0438893080915328,8.64627550675366,0.405578203726273,0.688892182388265,0.823106618763624,-6.30724523936421
"CCDC125",0.0642478485872502,5.86903692522486,0.405560659885692,0.688904889794346,0.823106618763624,-6.30725241257559
"SOBP",0.0312867256446454,4.79470800821619,0.405429448993494,0.688999931825256,0.823162493223356,-6.3073060515398
"NOL8",0.0830100656441726,8.40913335470002,0.40538505122668,0.689032092339011,0.823162493223356,-6.3073241974591
"RNASE1",-0.123541220951732,7.97096998981577,-0.405322329910404,0.689077526947884,0.823168723751961,-6.30734982910476
"GOLGA8G",0.0608335203971997,7.69714817206243,0.405009331865682,0.689304277074719,0.823386281496553,-6.30747768025437
"STAG3L2",0.0714503845272576,5.67608746718876,0.404959879702332,0.689340105215392,0.823386281496553,-6.30749787121162
"CRYGN",-0.0474415661149035,5.29897888052258,-0.404891922958032,0.689389341156772,0.8233970381335,-6.30752561349216
"LINC03122",-0.0324536234790629,3.52739109730098,-0.404756452008005,0.689487496603495,0.823428455146434,-6.30758090370891
"TRAV5",-0.0402515856368311,3.97143906562597,-0.404744565732352,0.689496109068236,0.823428455146434,-6.30758575402499
"IGFBP6",0.164582599973167,8.58871554280002,0.404611784143884,0.689592321834778,0.82345002724792,-6.30763992736829
"P3H2",0.10132984299857,8.08286492172193,0.404608586987866,0.689594638541523,0.82345002724792,-6.30764123155486
"ERI3",0.0914628753367968,7.72600197478088,0.404511574424465,0.689664936763827,0.823485926185476,-6.30768080017361
"ZNF295-AS1",0.0729761264865099,4.70419390663639,0.404115247869011,0.689952156620948,0.823780818431977,-6.30784235321578
"TMC8",0.0481536334298136,6.59286542174257,0.403983093722597,0.690047940006689,0.823847120580815,-6.30789618800927
"IL1RAP",-0.110117167153556,6.48733965711054,-0.403875897401128,0.690125638222659,0.823883201797221,-6.30793984315036
"KIF18A",0.125538329240229,5.16626454637556,0.403823730454575,0.690163451217552,0.823883201797221,-6.3079610837377
"LMX1A-AS2",0.0367711891640523,5.59167109263652,0.403719721837674,0.690238843897492,0.823883201797221,-6.30800342440396
"PSPN",0.0329237065035368,5.13709185330029,0.403719260590637,0.690239178248739,0.823883201797221,-6.30800361214819
"CUZD1",-0.0437040698340843,4.62603285415857,-0.403617770684554,0.690312748370829,0.82392296599637,-6.30804491707295
"ISY1",-0.038261012286454,7.40599156692979,-0.403271804350631,0.690563563151892,0.824174263632269,-6.30818564348642
"TRPM5",-0.0362148446476978,4.69069344602575,-0.403169946304118,0.690637413969167,0.824214341207402,-6.30822705294842
"SAR1A",-0.0561828454584745,8.42590319834047,-0.403040753262658,0.690731088184127,0.824240333891982,-6.30827956037822
"LINC03021",0.0239868075423595,3.61024971776299,0.403028824736457,0.690739737475706,0.824240333891982,-6.30828440760706
"NXF5",-0.0404867025550475,4.95002184186475,-0.402900650601496,0.69083267837248,0.824303178933687,-6.3083364830236
"CTXN1",-0.0552889122690505,5.97148467948157,-0.402791567109097,0.690911780292293,0.824349504910945,-6.30838078931582
"CCER1",0.0324195760862569,4.85170813156271,0.402598098682979,0.691052082831261,0.824468841696731,-6.30845934104718
"PRPF39-DT",0.036056047746702,4.91604029624534,0.402527156959582,0.691103532329151,0.824482163451896,-6.30848813537183
"RBPMS",0.076939252389586,6.74966192629034,0.402430480745749,0.691173647861133,0.824517750817382,-6.30852736694316
"UGT3A1",0.0234549482373563,4.04836079322421,0.402306992073888,0.69126321355026,0.824576535244969,-6.30857746560637
"GDF9",-0.0402336119210513,5.62501621128632,-0.401937410466063,0.691531296729471,0.824848245827966,-6.30872731227951
"LINC01102",0.0264996401257696,3.5184051682476,0.401855527728653,0.69159069754968,0.824871026034342,-6.30876049323064
"TPH2",0.026785116885284,3.59499242920904,0.401723766880511,0.691686286084324,0.82490098209303,-6.30881387206747
"MRTFA-AS1",0.0455248646417656,4.21431433054941,0.401709796756927,0.69169642129675,0.82490098209303,-6.30881953062012
"TRIML1",0.0319335186585423,4.41814854761763,0.401526339311118,0.691829523672833,0.824956706774184,-6.30889382146347
"MAGEB1",-0.0297315641083205,3.66755272463154,-0.401523621427292,0.691831495633244,0.824956706774184,-6.30889492181547
"MRPL35",0.0494422097564691,6.97045863623478,0.401478729059578,0.691864067610245,0.824956706774184,-6.30891309570522
"NTMT1",0.0414809962423472,6.69210167950319,0.401403004394107,0.691919011560029,0.824966248778876,-6.30894374697408
"ANO3",-0.0536574286433824,4.11555270341388,-0.401356597026839,0.691952684457271,0.824966248778876,-6.30896252858868
"PAMR1",0.0941670582889103,7.58487260882406,0.401194684277238,0.692070172435294,0.825058260672947,-6.30902803985218
"PLCE1-AS2",0.0353046561271695,4.18469966624813,0.401062098272271,0.692166386081931,0.825124900922528,-6.30908166587022
"LINC02078",0.0378990848315182,4.04546797031697,0.400882886115956,0.692296443346986,0.825231875712449,-6.30915412264143
"LAPTM4B",0.188203023899279,10.4716227310342,0.4007898909255,0.692363935334426,0.825264263263042,-6.30919170869387
"RHAG",-0.025432396412687,4.98565186356289,-0.400592216188963,0.692507407988255,0.825387207040276,-6.30927157474294
"DHX57",0.0277870134282177,5.47776714335432,0.400456438162477,0.6926059627335,0.825456602764022,-6.30932641031961
"FAM81B",-0.265396576605375,6.23787738126771,-0.400295878461165,0.692722512477694,0.825547435826305,-6.30939123063294
"PDXP",0.0474710304851884,7.06487861579375,0.400023277437141,0.692920410431043,0.825735198852527,-6.30950122501096
"DNM3OS",0.0818632562668613,5.23003064640292,0.399939187544708,0.692981461005706,0.825759872054249,-6.30953514033868
"PMCHL1",-0.0233629352106544,4.68611883085417,-0.399770215743752,0.693104143609466,0.825857979114801,-6.30960326918653
"KRTAP5-AS1",0.0256261298308358,5.17955689555008,0.39967158550252,0.693175758435611,0.825895229240986,-6.30964302344614
"PTRH2",0.0711480056805094,8.83156731421611,0.399405925493207,0.693368667136673,0.82607698412517,-6.30975005323947
"FSD1",0.0313531369076534,5.88887747586517,0.399288184898991,0.693454171120308,0.826103022594296,-6.30979746644565
"GRM7",-0.0371459000775758,4.0717032390506,-0.399264670511416,0.693471247920682,0.826103022594296,-6.30980693385318
"METTL2B",0.0610419329765479,6.54126732485858,0.399148726564415,0.693555452061658,0.826155246033404,-6.30985360739173
"MOSMO",-0.0571877897056225,6.79913956286063,-0.399034147763582,0.693638668737776,0.826206287205731,-6.30989971826281
"DLL3",0.033653724205573,5.40924298452337,0.398748938731542,0.693845828446527,0.826404944763447,-6.31001444057644
"PLEKHF1",0.0630720687922199,8.11227969526284,0.39864297433683,0.69392280121629,0.82642620319951,-6.31005704303536
"TUBB",-0.0525917208439264,11.3637433303701,-0.398595697579788,0.693957144244799,0.82642620319951,-6.31007604682084
"KIZ-AS1",0.0289966676942828,3.54846230764651,0.398556114103732,0.693985899196294,0.82642620319951,-6.31009195643819
"ERP27",-0.193355057170297,8.47417491891985,-0.398490812412153,0.694033337871929,0.82642620319951,-6.31011819946449
"NR1I2",-0.0248511351616809,4.97535219909031,-0.398427370173744,0.69407942696659,0.82642620319951,-6.31014369116686
"LRRC77P",0.0283014385019982,4.05276777078831,0.398390864697359,0.69410594776956,0.82642620319951,-6.31015835760573
"EQTN",-0.0264047748687051,3.62910988174578,-0.398108319687388,0.694311226953654,0.826596891119626,-6.31027182808203
"DKC1",0.075595089911328,8.7592151632783,0.398082371802416,0.69433008023299,0.826596891119626,-6.31028224481153
"LECT2",0.0350909165834947,3.48208629259459,0.398010327393822,0.694382427499026,0.826611129158528,-6.31031116339515
"MACF1",-0.0584337472669283,8.07957853030146,-0.397952267443512,0.694424614829688,0.826613271590044,-6.31033446487149
"TGM5",0.0542533870953577,6.42007984337223,0.397831194684649,0.694512591572909,0.826648316595221,-6.31038304480035
"ZNF687",0.0610565489034807,6.70334664875233,0.397685047788837,0.694618794131841,0.826648316595221,-6.31044166621193
"LPIN3",-0.0463414458504472,5.15549132713158,-0.3976763251789,0.694625132912312,0.826648316595221,-6.31044516429234
"PLSCR3",0.0449995671213745,9.01747172192799,0.397639321664464,0.694652023873654,0.826648316595221,-6.3104600031921
"DOCK7",0.0543417144207741,6.1100031524681,0.397584913802952,0.694691563558023,0.826648316595221,-6.31048181899402
"MAB21L1",-0.0429608442633524,3.5316077653782,-0.397578270444255,0.694696391529672,0.826648316595221,-6.31048448256555
"FAM201B",0.032747388119283,6.79886041383636,0.397128284876262,0.695023443274406,0.826923801346349,-6.31066479652942
"MED20",-0.0526082305870688,6.71646567222979,-0.397110553402153,0.695036331839764,0.826923801346349,-6.31067189759645
"C9orf50",-0.0396914431382562,5.67823424016112,-0.397092972588794,0.695049110986527,0.826923801346349,-6.3106789380186
"MPV17L",0.0596371093368528,6.35123926856589,0.396986024786482,0.695126851229947,0.826968220421026,-6.31072175977501
"ARMCX3",0.0641504441817453,9.1140861181896,0.396776412342089,0.695279228222449,0.82703167997118,-6.31080565533731
"RPH3AL-AS1",0.065494997528357,4.71098724488969,0.396767464668786,0.695285732993117,0.82703167997118,-6.31080923559397
"XAGE3",-0.0337495648709689,5.18773853783494,-0.396745889538383,0.695301417758543,0.82703167997118,-6.31081786818177
"KCNA5",-0.0976114303070252,5.92831902923603,-0.396485643968157,0.695490622982993,0.82717597892251,-6.31092196054267
"LINC00572",-0.030001381405536,4.06908963743285,-0.39638917538955,0.695560763266768,0.82717597892251,-6.31096052869561
"NDUFA7",0.0351420608193465,7.7798122019451,0.396349958160356,0.695589278088481,0.82717597892251,-6.31097620510518
"UBASH3A",0.0891055156945884,5.08531742059814,0.396327434342741,0.695605655349403,0.82717597892251,-6.31098520792078
"CXXC1",0.036908887294306,8.6693800304183,0.396301093506756,0.695624808189487,0.82717597892251,-6.31099573576661
"LOC100507336",-0.0381062347811598,5.12616044032205,-0.395913728563237,0.69590649133492,0.827399064522905,-6.31115047725765
"PRLHR",-0.0273744608821889,3.67647296741086,-0.395888125685173,0.695925110755991,0.827399064522905,-6.31116069963789
"CAMTA1",0.0529233196664425,7.70376193778805,0.395876324573149,0.69593369305525,0.827399064522905,-6.31116541121119
"RXYLT1",0.070648536708716,7.15366039195614,0.395688641843458,0.696070189964586,0.82749505690054,-6.31124032460221
"LINC00698",0.0361377749642715,4.46636111482214,0.39565412463451,0.69609529460383,0.82749505690054,-6.31125409830238
"DNER",-0.13250272350835,4.47814009954367,-0.395403721190398,0.696277425657202,0.827663495814029,-6.31135398348829
"ALG9",0.0651718731884987,6.98141833086593,0.395283983058756,0.696364523850993,0.82770486405539,-6.31140172464034
"CABIN1",-0.0580660337464742,8.31586331727239,-0.395240439789149,0.696396198531822,0.82770486405539,-6.3114190823746
"LOC101927539",0.0362854685159508,4.84339950079503,0.395189093888818,0.696433549806903,0.82770486405539,-6.31143954806406
"TVP23A",-0.0416197606059061,4.29704976196526,-0.395014900592215,0.696560271559862,0.827807402044808,-6.31150895931415
"GOPC",-0.0370442290792008,6.38120708452476,-0.394377637392052,0.69702394343063,0.828308632809798,-6.31176263415102
"CFC1",-0.0275877592800491,4.57711109700649,-0.394304334254685,0.69707728645384,0.828308632809798,-6.31179178797629
"HOXC12",0.0659092573821267,4.75062627238233,0.394220284221358,0.697138452009997,0.828308632809798,-6.31182520943818
"HAGLR",0.103543304496056,6.38623304035708,0.39420162860519,0.697152028507926,0.828308632809798,-6.31183262666192
"LIPJ",0.0355577587697757,3.74228936396437,0.39408472504376,0.697237106638482,0.828308632809798,-6.31187909807736
"DNAAF2",0.0809837219964242,7.38512803101058,0.3940695277588,0.697248166964566,0.828308632809798,-6.31188513829251
"KANSL2",0.0399223956839165,8.20009471287664,0.39404538143827,0.697265740388186,0.828308632809798,-6.31189473486149
"LARS1",0.0419386302940925,8.88991919635153,0.393990343810351,0.697305796810125,0.828308632809798,-6.31191660651992
"RFC2",0.061636468411157,7.58276679270917,0.393897514287485,0.697373360239682,0.828317061827729,-6.31195348965056
"KLC1",-0.0346032609921201,7.56400845469166,-0.393869384232833,0.697393834436675,0.828317061827729,-6.31196466462391
"PRR30",0.0368804818122968,5.83086588173621,0.393708416207826,0.697510998032772,0.82838646928653,-6.31202859580738
"ROBO1",0.104588133066867,8.67962230820747,0.393677887355598,0.697533219899548,0.82838646928653,-6.31204071795265
"ZNF818P",-0.0850420579325668,5.27244206274847,-0.393413262201817,0.697725851421601,0.828567159909829,-6.31214575429684
"NBAT1",-0.0375189507298286,5.41412467741852,-0.393294093133167,0.697812606277939,0.828622105633011,-6.31219303274175
"COX14",-0.0562997228270721,9.16236065680816,-0.393185558267332,0.697891623125191,0.82866785696486,-6.31223607994692
"DPPA4",0.0470960748162934,4.24766940481072,0.392970803382575,0.698047981845312,0.828775981308593,-6.31232122171993
"ZNF101",0.0852413878508713,6.42331531631185,0.392949256593752,0.698063670385441,0.828775981308593,-6.31232976163338
"TGM7",-0.0311073021604753,3.86886892786289,-0.39280145327254,0.698171291914975,0.828855674688155,-6.31238832996175
"PLCZ1",0.0254763711280752,3.59792520107811,0.392604277958991,0.698314873264886,0.828978047161558,-6.31246642854143
"EXOSC7",0.0456531564642191,8.24257060802741,0.39227649617719,0.698553586626035,0.829213331253628,-6.31259617308473
"LMNTD2-AS1",0.0446134560618905,5.73684593960795,0.392045697933472,0.698721688974843,0.829364774589579,-6.31268746491849
"FOXL2",0.0311112856216673,3.51351361071266,0.391916942878938,0.698815474826638,0.829401344533606,-6.31273837072999
"MAGEC3",-0.0284597225530727,3.65678535738293,-0.391892134388437,0.698833546024431,0.829401344533606,-6.31274817735407
"RCAN3",-0.0757184437933089,6.57511939922141,-0.391836183753544,0.698874302699597,0.829401620860063,-6.31277029200469
"PCDHGB5",-0.0402756213786786,6.28307122237949,-0.391500049231644,0.6991191760084,0.829644122187274,-6.31290308460962
"PRUNE2",-0.0831431408774037,5.17627937529908,-0.391241429756491,0.699307602523935,0.829758372558262,-6.31300517778941
"LOC101929319",0.0255421909750324,3.58649404842049,0.391226211673927,0.699318690821393,0.829758372558262,-6.31301118323996
"TMEM191A",-0.0576536608067855,6.59583585882545,-0.391200979754904,0.69933707561587,0.829758372558262,-6.31302113990282
"SVIP",0.078385129623662,7.59584277232355,0.391066448307526,0.699435102769105,0.829826575176818,-6.31307421611008
"MAGEB2",-0.0328491401335724,3.82878445065727,-0.390633190874942,0.699750834775108,0.830153045174016,-6.31324502526177
"PLXNA1",-0.040732679415747,7.20452910787334,-0.390515685128185,0.699836475468783,0.830206523121752,-6.31329131901285
"ABCG5",-0.0355449236331422,4.03137686988577,-0.390326943446437,0.699974042964622,0.830321591361824,-6.31336564884464
"RAD51C",-0.079514229883995,7.23612783964131,-0.390084583002003,0.700150706802101,0.830483020348804,-6.31346104273338
"POLL",0.0377522761344578,7.1460474360022,0.389630564814863,0.700481700983711,0.830827478791935,-6.31363958856806
"DIPK1B",0.0929995393659526,6.36911404117021,0.389357467852698,0.700680826913138,0.831015500053961,-6.31374688709326
"CCDC197",0.0298962543716064,5.27625416269336,0.389260021063648,0.700751884587498,0.831051617907772,-6.3137851555224
"TLE1-DT",0.033928063422354,3.82386249257107,0.389141665412928,0.700838192652338,0.831083851130282,-6.31383162238737
"DUX1",0.0356961692316595,6.84611163192965,0.389111382960138,0.700860276078989,0.831083851130282,-6.31384350915105
"NYX",0.0337452866878021,5.33650678452666,0.388943881599982,0.700982431034373,0.831111305068627,-6.31390924193899
"SCFD2-AS1",0.0361905556505615,4.54881096396083,0.388930791899183,0.700991977405152,0.831111305068627,-6.31391437757231
"TRIM5",0.033529122121851,5.68772786192535,0.38891259251274,0.701005250373758,0.831111305068627,-6.31392151766428
"WFDC10A",-0.0374969598510617,4.11917533467481,-0.388463744050826,0.701332630243405,0.831451282622322,-6.3140975082919
"DRD5",-0.0405631128460771,5.16460857003539,-0.388390619299393,0.701385971388134,0.831466358320356,-6.31412616105447
"TSR1",0.0546916518166354,6.75093867585324,0.388268187819084,0.701475283043957,0.831524071473455,-6.31417412195852
"CLYBL-AS2",0.0411342132585939,3.99729317881054,0.388174352986337,0.70154373692002,0.831557054702152,-6.31421087041088
"TBC1D9B",0.0390968798801765,8.9140095971711,0.38804591681829,0.701637437167664,0.831593850240736,-6.3142611555517
"MATN3",-0.180666485439884,5.02631285864324,-0.388020416509721,0.701656041423134,0.831593850240736,-6.31427113744241
"TLE6",-0.0315462693123756,5.28015878522099,-0.38774685714112,0.701855634094747,0.831756008376057,-6.31437817935734
"SLC6A14",-0.298816719886855,9.03203250049042,-0.387721494872388,0.701874139867244,0.831756008376057,-6.31438809966842
"FAM230I",0.0389328117187437,4.66857228417638,0.387656957725194,0.701921230739621,0.831763653864511,-6.31441334013
"EPRS1",0.0854643796345176,8.50156597726219,0.387588059585469,0.701971505050086,0.831767195623343,-6.31444028160086
"LOC399900",0.0413985401529544,4.57163249579855,0.387541474579584,0.702005498470593,0.831767195623343,-6.31445849521561
"CPEB4",-0.0779126997416855,6.83674171395518,-0.387482388905659,0.702048614636286,0.831770130000629,-6.31448159318406
"IL36A",0.0392794085532584,4.75086567961936,0.387159123317228,0.702284527047402,0.832001471120582,-6.31460790375082
"GDPD2",-0.036504477939971,6.09259827915543,-0.387044408780306,0.702368250664332,0.832027649416491,-6.3146527015208
"TMSB10",0.0326826798381266,13.8657491372212,0.387017448215448,0.702387928207267,0.832027649416491,-6.31466322813069
"ADAD2",0.0438353586418918,6.14587008352168,0.386834527299978,0.702521441205146,0.832137643216953,-6.31473462953276
"LOC105377276",0.0486249276840409,3.58364433506334,0.386715887510062,0.702608040994578,0.832150574580706,-6.31478092162125
"MIR670HG",-0.0327828344305034,6.020272423117,-0.38661326318903,0.702682953796985,0.832150574580706,-6.31482095333204
"MACROD2-AS1",0.0212091893658108,3.63206932066224,0.38658864889434,0.702700921982693,0.832150574580706,-6.31483055332157
"LINC00544",0.0263024579831415,3.75910433837774,0.38655475983822,0.702725660940546,0.832150574580706,-6.3148437696378
"RCVRN",0.0431206518993639,4.96805830905237,0.386541077467382,0.702735649145108,0.832150574580706,-6.31484910527075
"HDAC4",-0.0623594105409611,6.19002444195967,-0.386441647172141,0.702808235443731,0.832188380377601,-6.31488787391685
"HPS6",-0.0228489745595803,6.90687522144095,-0.386315322896469,0.702900459112643,0.832249432873913,-6.31493711454544
"LINC02703",-0.0560471182443552,6.67440264404998,-0.386254108121728,0.702945150944888,0.832253274515209,-6.31496097007422
"LINC02153",0.0229147792243003,3.93339897658358,0.386199486661734,0.702985030039524,0.832253274515209,-6.31498225302588
"CCDC74A",-0.100636481460017,6.73571219199903,-0.386076604384331,0.703074749506098,0.832310788084956,-6.31503012257653
"ILF2",0.0842870149021593,10.2308865850237,0.386017111510232,0.70311818834892,0.832310788084956,-6.3150532929945
"LINC01428",0.0347917466532044,3.99786036972041,0.38596586299939,0.703155608383103,0.832310788084956,-6.31507324969398
"RPIA",0.0617678573738605,8.66788818318349,0.385739864525411,0.703320634448149,0.832457982029277,-6.31516122465601
"MCPH1-AS1",0.0262976024133552,5.24289182279898,0.385501570819505,0.703494654768482,0.832615804033222,-6.31525393075807
"LHX3",-0.0318321734042071,4.78347249226065,-0.385416248956774,0.703556967363073,0.832641404592345,-6.31528711074975
"ARHGAP26-AS1",-0.0374671396978439,4.8416579179816,-0.385200348160065,0.703714654369545,0.832752630427128,-6.31537103795398
"RGPD1",0.0678997387195412,5.85294025356672,0.385133621783942,0.70376339192442,0.832752630427128,-6.31539696714053
"C10orf88",-0.0588229525232498,6.4468529437659,-0.38512045039464,0.703773012581133,0.832752630427128,-6.31540208488386
"FABP2",-0.0358000296929539,4.7193810470984,-0.384846025734498,0.70397346957779,0.832930879664214,-6.31550867331018
"GLYAT",-0.0231461783656455,4.16078397903824,-0.38477550220963,0.704024987935895,0.832930879664214,-6.31553605302622
"RB1-DT",0.0306450402184755,4.68844095652511,0.38462784892337,0.704132855292352,0.832930879664214,-6.31559336120017
"CPO",0.0419409569547788,4.24316943226907,0.384601166808006,0.704152348454121,0.832930879664214,-6.31560371492502
"HAPLN2",0.0426337959023897,4.96426416859754,0.384583048890907,0.704165584985089,0.832930879664214,-6.31561074499546
"UBA2",0.0470257427713268,8.25971496447822,0.384579973680769,0.704167831671954,0.832930879664214,-6.31561193819864
"FLYWCH1",-0.0324508539167097,6.86439064553534,-0.384132128262091,0.7044950479849,0.833269772717693,-6.31578560487119
"ANAPC13",-0.0517561426181494,11.2335854225763,-0.384051717957438,0.704553805613267,0.833291114677072,-6.31581676545009
"SUFU",0.0219270437234682,5.31148587018821,0.383762228488016,0.704765357706654,0.833435546981928,-6.31592889503421
"HHLA1",-0.0295034688762463,6.10800880768765,-0.383736595974957,0.7047840905198,0.833435546981928,-6.31593881939949
"MILR1",-0.0745196480400558,5.99251914150254,-0.383626247582246,0.704864737773599,0.833435546981928,-6.31598153648788
"NALCN-AS1",0.0617887860754802,5.37739655265268,0.383594644613727,0.704887835206933,0.833435546981928,-6.31599376811519
"PABPC4",-0.0692559324565831,9.88152808710796,-0.383578151145316,0.704899889784456,0.833435546981928,-6.31600015135988
"LOC105369477",-0.0723972974741471,5.27385551914149,-0.38355029407333,0.704920249856069,0.833435546981928,-6.31601093189192
